SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1991,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,5700000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1994,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,6100000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2011,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,5900000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2012,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,6250000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1979,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,6250000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1982,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,6450000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1990,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,5600000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1929,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4274000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1931,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4779000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1932,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4702000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1933,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4429000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1936,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4602000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1939,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4098000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1942,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4017000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1946,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4600000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1947,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4421000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1948,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4668000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1949,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4729000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1950,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4406000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1951,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4596000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1952,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4633000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1955,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4941000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1956,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4772000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1957,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4567000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1958,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4637000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1960,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,5393000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1961,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4201000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1962,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4327000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1963,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4501000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1964,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4636000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1965,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4867000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1967,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,5571000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1973,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,5400000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1975,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,5850000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1976,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,6500000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1977,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,6400000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1934,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4094000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1926,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4824000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1927,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4293000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,1928,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,4636000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2013,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,6000000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2014,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,5900000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2015,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,5650000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2016,ANNUAL,0,0,YEAR,,2019-02-06 14:00:06,5600000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2017,ANNUAL,0,0,YEAR,,2019-03-21 14:28:35,5350000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2018,ANNUAL,0,0,YEAR,,2020-02-20 14:00:33,5300000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2019,ANNUAL,0,0,YEAR,,2020-09-30 10:04:05,5000000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2020,ANNUAL,0,0,YEAR,,2021-09-30 10:01:02,5400000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2021,ANNUAL,0,0,YEAR,,2022-09-30 10:02:10,5400000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,18.0,18,IN,INDIANA,,,,,,,,0,,,9000,UNITED STATES,INDIANA,2022,ANNUAL,0,0,YEAR,,2022-09-12 10:03:33,5200000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,2002,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,12200000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,1997,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,12200000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,1978,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,13600000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,1987,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,10400000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,1974,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,13200000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,2007,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,14200000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,2009,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,13600000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,2010,ANNUAL,0,0,YEAR,,2015-06-03 13:08:31,13400000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,2006,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,12600000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,1995,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,11900000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,1996,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,12700000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,1998,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,12500000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,1999,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,12100000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,2001,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,11700000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,2005,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,12800000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,2000,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,12300000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,1993,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,12000000.0,
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,STATE,19.0,19,IA,IOWA,,,,,,,,0,,,9000,UNITED STATES,IOWA,1992,ANNUAL,0,0,YEAR,,2011-12-31 23:00:00,13200000.0,
